"state","date","population","unemployed_population","unemployment_rate"
"CO",2008-09-01,2711284,139973,5.2
"CO",2008-10-01,2712285,146568,5.4
"CO",2008-11-01,2713674,155484,5.7
"CO",2008-12-01,2716059,166912,6.1
"CO",2009-01-01,2719503,180175,6.6
"CO",2009-02-01,2723505,194007,7.1
"CO",2009-03-01,2727304,206538,7.6
"CO",2009-04-01,2729864,216080,7.9
"CO",2009-05-01,2729592,221805,8.1
"CO",2009-06-01,2725863,223740,8.2
"CO",2009-07-01,2719158,223168,8.2
"CO",2009-08-01,2710736,221920,8.2
"CO",2009-09-01,2702479,221402,8.2
"CO",2009-10-01,2696627,222889,8.3
"CO",2009-11-01,2694955,227006,8.4
"CO",2009-12-01,2697356,232958,8.6
"CO",2010-01-01,2702225,239061,8.8
"CO",2010-02-01,2706856,243505,9
"CO",2010-03-01,2709657,245668,9.1
"CO",2010-04-01,2710498,245875,9.1
"CO",2010-05-01,2709927,244884,9
"CO",2010-06-01,2708847,244272,9
"CO",2010-07-01,2708629,245458,9.1
"CO",2010-08-01,2710026,248359,9.2
"CO",2010-09-01,2712566,251916,9.3
"CO",2010-10-01,2715320,254505,9.4
"CO",2010-11-01,2716983,254408,9.4
"CO",2010-12-01,2717815,251781,9.3
"CO",2011-01-01,2718555,247676,9.1
"CO",2011-02-01,2719238,243057,8.9
"CO",2011-03-01,2719614,238847,8.8
"CO",2011-04-01,2720076,236019,8.7
"CO",2011-05-01,2721818,235116,8.6
"CO",2011-06-01,2725562,235579,8.6
"CO",2011-07-01,2731316,236446,8.7
"CO",2011-08-01,2738193,237096,8.7
"CO",2011-09-01,2744862,237091,8.6
"CO",2011-10-01,2750178,236301,8.6
"CO",2011-11-01,2752883,234860,8.5
"CO",2011-12-01,2752280,232684,8.5
"CO",2012-01-01,2749638,230074,8.4
"CO",2012-02-01,2747252,228073,8.3
"CO",2012-03-01,2745979,227006,8.3
"CO",2012-04-01,2745840,226431,8.2
"CO",2012-05-01,2746972,225705,8.2
"CO",2012-06-01,2748853,224200,8.2
"CO",2012-07-01,2750760,221484,8.1
"CO",2012-08-01,2752903,217855,7.9
"CO",2012-09-01,2755839,214110,7.8
"CO",2012-10-01,2758844,210587,7.6
"CO",2012-11-01,2761192,207250,7.5
"CO",2012-12-01,2762423,203888,7.4
"CO",2013-01-01,2762296,200547,7.3
"CO",2013-02-01,2761529,197358,7.1
"CO",2013-03-01,2761405,194420,7
"CO",2013-04-01,2762654,191901,6.9
"CO",2013-05-01,2764587,190010,6.9
"CO",2013-06-01,2766580,188728,6.8
"CO",2013-07-01,2767951,187402,6.8
"CO",2013-08-01,2767560,184922,6.7
"CO",2013-09-01,2765643,180909,6.5
"CO",2013-10-01,2764071,176039,6.4
"CO",2013-11-01,2765218,171604,6.2
"CO",2013-12-01,2769572,168153,6.1
"CO",2014-01-01,2775939,164986,5.9
"CO",2014-02-01,2782854,161301,5.8
"CO",2014-03-01,2789126,156983,5.6
"CO",2014-04-01,2793527,151878,5.4
"CO",2014-05-01,2796022,145799,5.2
"CO",2014-06-01,2797589,139186,5
"CO",2014-07-01,2798988,133005,4.8
"CO",2014-08-01,2801163,128082,4.6
"CO",2014-09-01,2803833,124370,4.4
"CO",2014-10-01,2806152,121461,4.3
"CO",2014-11-01,2807117,118894,4.2
"CO",2014-12-01,2807212,116729,4.2
"CO",2015-01-01,2807587,115350,4.1
"CO",2015-02-01,2808391,114442,4.1
"CO",2015-03-01,2809713,113266,4
"CO",2015-04-01,2811615,111425,4
"CO",2015-05-01,2813611,108855,3.9
"CO",2015-06-01,2815094,105673,3.8
"CO",2015-07-01,2816411,102332,3.6
"CO",2015-08-01,2818352,99334,3.5
"CO",2015-09-01,2821852,96941,3.4
"CO",2015-10-01,2827738,95329,3.4
"CO",2015-11-01,2835878,94477,3.3
"CO",2015-12-01,2845145,94146,3.3
"CO",2016-01-01,2854015,94041,3.3
"CO",2016-02-01,2861699,94103,3.3
"CO",2016-03-01,2867811,94208,3.3
"CO",2016-04-01,2872742,94242,3.3
"CO",2016-05-01,2877408,94092,3.3
"CO",2016-06-01,2882414,93466,3.2
"CO",2016-07-01,2887674,92033,3.2
"CO",2016-08-01,2892940,90014,3.1
"CO",2016-09-01,2897936,87920,3
"CO",2016-10-01,2902399,85586,2.9
"CO",2016-11-01,2906799,82658,2.8
"CO",2016-12-01,2911887,79278,2.7
"CO",2017-01-01,2918255,75912,2.6
"CO",2017-02-01,2926209,73028,2.5
"CO",2017-03-01,2935526,71141,2.4
"CO",2017-04-01,2945918,70582,2.4
"CO",2017-05-01,2956773,71461,2.4
"CO",2017-06-01,2967284,73712,2.5
"CO",2017-07-01,2977132,76912,2.6
"CO",2017-08-01,2985566,80006,2.7
"CO",2017-09-01,2992312,82374,2.8
"CO",2017-10-01,2997994,84073,2.8
"CO",2017-11-01,3003144,85379,2.8
"CO",2017-12-01,3008759,86258,2.9
"CO",2018-01-01,3015824,86863,2.9
"CO",2018-02-01,3024932,87634,2.9
"CO",2018-03-01,3035284,88884,2.9
"CO",2018-04-01,3044888,90546,3
"CO",2018-05-01,3052254,92337,3
"CO",2018-06-01,3057124,93874,3.1
"CO",2018-07-01,3059993,95000,3.1
"CO",2018-08-01,3062145,95808,3.1
"CO",2018-09-01,3064766,96279,3.1
"CO",2018-10-01,3068350,96145,3.1
"CO",2018-11-01,3072875,95331,3.1
"CO",2018-12-01,3077736,93787,3
"CO",2019-01-01,3082124,91558,3
"CO",2019-02-01,3085607,88550,2.9
"CO",2019-03-01,3088437,85119,2.8
"CO",2019-04-01,3091583,81892,2.6
"CO",2019-05-01,3095112,79424,2.6
"CO",2019-06-01,3098899,78090,2.5
"CO",2019-07-01,3102890,77860,2.5
"CO",2019-08-01,3107255,78405,2.5
"CO",2019-09-01,3112667,79239,2.5
"CO",2019-10-01,3118989,80930,2.6
"CO",2019-11-01,3125737,83984,2.7
"CO",2019-12-01,3130834,88447,2.8
"CO",2020-01-01,3132612,93917,3
"CO",2020-02-01,3130761,99770,3.2
"CO",2020-03-01,3127030,104955,3.4
"CO",2020-04-01,2997836,335423,11.2
"CO",2020-05-01,3095300,362709,11.7
"CO",2020-06-01,3114887,349993,11.2
"CO",2020-07-01,2997019,193994,6.5
"CO",2020-08-01,3022293,186963,6.2
"CO",2020-09-01,3058030,193510,6.3
"CO",2020-10-01,3074101,190168,6.2
"CO",2020-11-01,3090232,193014,6.2
"CO",2020-12-01,3103640,197929,6.4
"CO",2021-01-01,3108290,195602,6.3
"CO",2021-02-01,3117773,197087,6.3
"CO",2021-03-01,3125104,193876,6.2
"CO",2021-04-01,3136973,193868,6.2
"CO",2021-05-01,3142526,187461,6
"CO",2021-06-01,3153158,186816,5.9
"CO",2021-07-01,3156159,179304,5.7
"CO",2021-08-01,3158093,169755,5.4
"CO",2021-09-01,3155630,154550,4.9
"CO",2021-10-01,3162325,146521,4.6
"CO",2021-11-01,3170812,139689,4.4
"CO",2021-12-01,3179631,133394,4.2
"CO",2022-01-01,3187075,127114,4
"CO",2022-02-01,3188171,116684,3.7
"CO",2022-03-01,3186404,106318,3.3
"CO",2022-04-01,3187026,100874,3.2
"CO",2022-05-01,3186347,96618,3
"CO",2022-06-01,3183344,92027,2.9
"CO",2022-07-01,3178755,87636,2.8
"CO",2022-08-01,3173710,83375,2.6
"CO",2022-09-01,3178858,88420,2.8
"CO",2022-10-01,3184650,92185,2.9
"CO",2022-11-01,3191180,94510,3
"CO",2022-12-01,3198294,95624,3
"CO",2023-01-01,3205841,96547,3
"CO",2023-02-01,3213564,97812,3
"CO",2023-03-01,3220547,99326,3.1
"CO",2023-04-01,3226170,101067,3.1
"CO",2023-05-01,3229857,102958,3.2
"CO",2023-06-01,3232261,104722,3.2
"CO",2023-07-01,3234396,106525,3.3
"CO",2023-08-01,3236647,108784,3.4
"CO",2023-09-01,3239014,111612,3.4
"CO",2023-10-01,3241225,114795,3.5
"CO",2023-11-01,3243449,118275,3.6
"CO",2023-12-01,3245909,121763,3.8
"CO",2024-01-01,3248295,124624,3.8
"CO",2024-02-01,3251021,126871,3.9
"CO",2024-03-01,3254484,129055,4
"CO",2024-04-01,3258753,131409,4
"CO",2024-05-01,3263919,134049,4.1
"CO",2024-06-01,3269069,137155,4.2
"CO",2024-07-01,3273356,140947,4.3
"CO",2024-08-01,3276586,144756,4.4
"CO",2024-09-01,3278785,147973,4.5
"CO",2024-10-01,3280045,150275,4.6
"CO",2024-11-01,3279957,150557,4.6
"CO",2024-12-01,3279720,150190,4.6
